Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Killeen-Temple, TX Metro Area",185033,7120,26695,33714,36473,25817,7995,17467,3649,4745,10282,7138,3938,2018
"Kingsport-Bristol-Bristol, TN-VA Metro Area",117292,3162,12886,17251,24288,15477,9404,14592,4674,3807,5465,3453,2833,2018
"Kingston, NY Metro Area",78432,3081,7087,12592,11664,9259,4843,8886,2554,3209,6389,4831,4037,2018
"Klamath Falls, OR Micro Area",23911,1318,5193,6190,4850,3381,562,1053,288,31,514,270,261,2018
"Knoxville, TN Metro Area",383185,7033,33648,48839,71083,68920,32255,56850,9570,10847,26970,10703,6467,2018
"Kokomo, IN Metro Area",36309,2391,7301,7080,7072,4077,1151,1434,1203,332,1561,2269,438,2018
"La Crosse-Onalaska, WI-MN Metro Area",68167,3803,12145,13387,15566,8265,3645,4808,1650,1024,2264,954,656,2018
"Lafayette, LA Metro Area",206819,7459,21236,32838,35672,31715,12326,25444,4835,4365,11447,9429,10053,2018
"Lafayette-West Lafayette, IN Metro Area",102108,3202,14334,21955,23261,13559,4819,8305,1500,2637,3914,3485,1137,2018
"LaGrange, GA Micro Area",29894,1027,2540,5692,6969,3647,1353,2713,742,454,1696,1866,1195,2018
"Lake Charles, LA Metro Area",88563,3064,13185,13053,19078,14651,5754,10071,930,996,3196,2573,2012,2018
"Lake City, FL Micro Area",25405,337,3196,4012,5880,1573,1456,3046,839,927,2872,638,629,2018
"Lake Havasu City-Kingman, AZ Metro Area",67348,4134,12142,14331,13364,8681,2577,2987,518,1350,2282,2683,2299,2018
"Lakeland-Winter Haven, FL Metro Area",287758,5020,18157,35123,45621,38530,19914,45875,8724,12723,29786,18298,9987,2018
"Lancaster, PA Metro Area",250596,10694,28640,37772,44209,42510,17702,25777,7765,7641,14478,8206,5202,2018
"Lansing-East Lansing, MI Metro Area",223057,4923,24086,40511,46382,36962,17191,23263,4395,4537,9051,8264,3492,2018
"Laredo, TX Metro Area",105440,1775,11050,18010,24650,18081,6223,14711,959,1147,5185,2247,1402,2018
"Las Cruces, NM Metro Area",84232,2768,9014,12593,23118,9875,5356,11571,591,1993,3024,3370,959,2018
"Las Vegas-Henderson-Paradise, NV Metro Area",1000216,14646,59423,119630,159906,193047,87810,194846,26086,40271,56359,27070,21122,2018
"Laurel, MS Micro Area",33766,1738,2227,3563,7374,5528,2429,5280,682,1052,1894,753,1246,2018
"Lawrence, KS Metro Area",64599,2748,10086,13653,9628,7056,3004,7167,3013,2259,3518,1823,644,2018
"Lawton, OK Metro Area",48205,2249,7376,9539,10616,7533,2199,4228,810,699,713,1166,1077,2018
"Lebanon, PA Metro Area",66899,3308,9023,11654,11016,7988,5511,7633,2268,1809,4275,1823,591,2018
"Lewiston, ID-WA Metro Area",25230,1406,4074,6217,6492,3019,224,1029,208,495,865,577,624,2018
"Lewiston-Auburn, ME Metro Area",51300,1208,6469,9261,6362,6777,2755,4648,2748,2460,6408,1518,686,2018
"Lexington-Fayette, KY Metro Area",248191,9150,27254,34095,47872,48983,15999,30471,4641,7076,11775,6408,4467,2018
"Lima, OH Metro Area",45756,2082,6269,9723,9098,5713,2486,4272,573,914,3099,742,785,2018
"Lincoln, NE Metro Area",174261,6005,24904,34152,37989,31753,9673,15536,1906,2467,3939,3720,2217,2018
"Little Rock-North Little Rock-Conway, AR Metro Area",336368,8528,33708,52873,59166,51562,25828,46312,10652,10806,22904,8588,5441,2018
"Logan, UT-ID Metro Area",64877,2785,14390,17218,12400,6653,1804,2211,995,910,2419,1871,1221,2018
"London, KY Micro Area",44141,3497,7724,6375,6835,6057,1855,5976,148,304,2719,2093,558,2018
"Longview, TX Metro Area",90437,4656,10627,12407,16387,17388,5645,8015,3081,1278,5552,3331,2070,2018
"Longview, WA Metro Area",44446,1523,5261,7254,8032,4426,1919,3946,1029,1558,3853,3876,1769,2018
"Los Angeles-Long Beach-Anaheim, CA Metro Area",6077813,67321,346108,615900,825328,818431,346751,1099206,181912,315316,619598,605667,236275,2018
"Louisville/Jefferson County, KY-IN Metro Area",598987,12492,43871,77752,101318,114860,57952,91754,18094,22223,37134,13671,7866,2018
"Lubbock, TX Metro Area",148935,5837,28822,34523,39201,20840,3907,7637,1372,576,2260,1813,2147,2018
"Lufkin, TX Micro Area",32939,2133,6914,8234,6338,2460,1732,1037,394,119,642,1049,1887,2018
"Lumberton, NC Micro Area",47605,1366,4868,6742,8044,8659,2578,6283,1494,1199,3069,2082,1221,2018
"Lynchburg, VA Metro Area",114036,3646,11160,16580,21904,16470,7240,15331,4550,3597,8791,3003,1764,2018
"Macon-Bibb County, GA Metro Area",89997,3603,7566,13047,18423,15307,7429,12486,1501,1478,4366,2756,2035,2018
"Madera, CA Metro Area",54818,1960,5614,7971,5321,6657,3223,5807,1362,2190,5504,5665,3544,2018
"Madison, WI Metro Area",354602,11789,44469,55161,62367,54476,29225,46073,11038,10995,18314,7211,3484,2018
"Manchester-Nashua, NH Metro Area",209407,3943,17227,29119,35081,26411,13983,25459,7238,9583,17902,14209,9252,2018
"Manhattan, KS Metro Area",49874,3104,12619,11369,8791,3987,2868,2917,1184,438,1056,1040,501,2018
"Manitowoc, WI Micro Area",37614,2475,6525,8076,5159,4057,2229,2802,1322,979,2349,1070,571,2018
"Mankato-North Mankato, MN Metro Area",51281,1885,10872,13049,8725,5366,1898,4417,791,1033,1079,753,1413,2018
"Mansfield, OH Metro Area",47561,1967,6290,8882,9441,6494,2441,4579,748,901,1163,2857,1798,2018
"Marinette, WI-MI Micro Area",28363,1748,5175,5206,4379,3488,2030,2250,543,607,1430,794,713,2018
"Marion, IN Micro Area",26975,2086,5645,4957,4946,2371,1245,1169,458,658,2006,1254,180,2018
