Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Logan, UT-ID Metro Area",62628,2614,13332,16565,10611,6210,2135,4378,377,872,2281,2007,1246,2019
"London, KY Micro Area",50133,1895,6175,8169,8500,6313,2537,7976,716,670,3652,2302,1228,2019
"Longview, TX Metro Area",117959,5205,15339,17542,18308,17647,5281,19160,2889,4107,6009,3095,3377,2019
"Longview, WA Metro Area",42046,1565,5211,5063,8886,5740,2467,2881,1163,1518,3148,2342,2062,2019
"Los Angeles-Long Beach-Anaheim, CA Metro Area",6114413,73272,325043,638815,831751,835479,352796,1047844,188346,309209,628427,628913,254518,2019
"Louisville/Jefferson County, KY-IN Metro Area",587787,12238,47097,72557,101467,111166,51111,88508,21609,19827,37500,15102,9605,2019
"Lubbock, TX Metro Area",153019,6333,29085,36746,41914,16057,4039,8764,923,1510,2517,3014,2117,2019
"Lufkin, TX Micro Area",38608,1147,7014,9344,6975,3680,960,2503,899,975,1446,1285,2380,2019
"Lumberton, NC Micro Area",45986,2438,4465,6334,8989,5688,3028,5921,1736,1245,2731,1933,1478,2019
"Lynchburg, VA Metro Area",117557,2766,14332,17986,21502,18860,7131,14902,3249,2969,6581,4780,2499,2019
"Macon-Bibb County, GA Metro Area",95140,1452,8817,14518,16241,17632,5851,13169,3375,2436,6073,3463,2113,2019
"Madera, CA Metro Area",54555,2240,7141,6492,4902,4757,2851,7231,1462,3250,5672,4744,3813,2019
"Madison, WI Metro Area",353228,11698,38809,56374,57564,60801,29419,38012,11862,11928,21884,9939,4938,2019
"Manchester-Nashua, NH Metro Area",212526,3537,21132,31115,31670,24614,16171,27665,7749,8929,17119,14986,7839,2019
"Manhattan, KS Metro Area",65959,3071,15892,14084,12084,7135,2527,4685,982,292,1957,2025,1225,2019
"Manitowoc, WI Micro Area",38258,2118,6498,8743,6580,3851,2040,3377,974,1017,1672,879,509,2019
"Mankato, MN Metro Area",51028,2124,9993,14832,8246,6009,2816,2676,737,508,1409,890,788,2019
"Mansfield, OH Metro Area",51647,1665,7259,10053,10241,7116,3158,4661,763,484,2396,2494,1357,2019
"Marinette, WI-MI Micro Area",28777,2187,6334,4272,3907,3019,1814,1941,1008,524,1648,1468,655,2019
"Marion, IN Micro Area",27589,1589,5887,5144,4263,3578,1310,1584,595,586,1571,961,521,2019
"Warsaw, IN Micro Area",37068,1820,6211,8004,7394,3426,2591,3304,325,446,1362,1972,213,2019
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",3160911,34966,150905,245157,334371,358795,189041,484723,134720,195810,454508,426333,151582,2019
"Waterloo-Cedar Falls, IA Metro Area",81164,4202,14195,19821,15304,12667,3518,5134,1170,1498,1345,1230,1080,2019
"Watertown-Fort Atkinson, WI Micro Area",42409,2719,6911,5484,4560,4562,2152,4528,1587,2545,3877,2435,1049,2019
"Watertown-Fort Drum, NY Metro Area",47230,3204,7930,7137,9348,6665,2934,4934,498,1005,1724,1036,815,2019
"Wausau-Weston, WI Metro Area",80054,4814,10932,14798,15573,13645,5555,6145,2088,1195,2631,1529,1149,2019
"Weirton-Steubenville, WV-OH Metro Area",45817,1916,5641,7892,6534,5683,2876,3933,982,1922,5086,2507,845,2019
"Wenatchee, WA Metro Area",52438,1897,9311,9992,9847,5535,2571,5594,965,1523,2261,1154,1788,2019
"Wheeling, WV-OH Metro Area",58640,2137,6301,8806,10480,9070,3962,5411,1195,1686,4083,3665,1844,2019
"Whitewater, WI Micro Area",50931,3341,8133,7671,7218,5340,3081,4454,1718,1538,4209,3177,1051,2019
"Wichita, KS Metro Area",299024,12281,35384,46361,60889,60436,19946,32434,6854,6972,9273,3632,4562,2019
"Wichita Falls, TX Metro Area",69718,3430,11786,22954,13840,8362,2897,2847,452,367,407,575,1801,2019
"Williamsport, PA Metro Area",49338,1923,5964,11076,9041,6634,3122,4662,890,1339,2237,1457,993,2019
"Wilmington, NC Metro Area",130730,3277,12087,21653,29273,20257,7704,15632,2506,3079,7810,3947,3505,2019
"Wilson, NC Micro Area",33717,853,3487,7868,6083,3839,2078,3283,165,1314,1869,1743,1135,2019
"Winchester, VA-WV Metro Area",62650,1992,6585,7257,11087,5964,3903,6383,796,1963,3085,8794,4841,2019
"Winston-Salem, NC Metro Area",292824,7335,30304,38402,48929,53589,18964,37694,10348,9964,20678,9102,7515,2019
"Wisconsin Rapids-Marshfield, WI Micro Area",32680,1628,5554,6951,5657,3792,1740,3890,708,470,965,699,626,2019
"Wooster, OH Micro Area",53285,5610,7975,9603,7066,7074,3188,4370,1465,1650,2265,1841,1178,2019
"Worcester, MA-CT Metro Area",447698,10513,45395,54617,55238,52871,28653,59257,16388,19778,44378,41446,19164,2019
"Yakima, WA Metro Area",104328,4191,15098,20390,22578,13772,5060,12063,1566,2481,3296,1818,2015,2019
"Yauco, PR Metro Area",20603,235,1000,4787,5031,2455,723,3725,324,348,1126,211,638,2019
"York-Hanover, PA Metro Area",215771,3597,17918,27486,35076,32103,16094,24596,8181,9951,19099,15338,6332,2019
"Youngstown-Warren-Boardman, OH-PA Metro Area",225999,8321,31657,38122,38104,30841,14592,22837,5438,7606,10718,11642,6121,2019
"Yuba City, CA Metro Area",66723,1799,7708,11361,9199,6376,2113,6153,1707,3749,8472,6788,1298,2019
"Yuma, AZ Metro Area",75159,3251,11696,14674,12529,11917,3358,8850,1385,1789,2933,1922,855,2019
"Zanesville, OH Micro Area",35938,1877,4029,5655,5852,4749,2597,2654,1236,949,2345,3340,655,2019
