Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Syracuse, NY Metro Area",280374,11035,31045,47702,54045,46640,22386,28717,6517,6340,11944,7919,6084,2023
"Talladega-Sylacauga, AL Micro Area",35318,976,3863,4933,6196,5331,2593,2857,491,801,3492,2841,944,2023
"Tallahassee, FL Metro Area",169004,4681,13561,24955,30408,29014,13232,25556,4369,5875,10620,3936,2797,2023
"Tampa-St. Petersburg-Clearwater, FL Metro Area",1295172,29239,91740,142865,193059,161938,94917,200147,48295,69061,130759,93382,39770,2023
"Terre Haute, IN Metro Area",68166,2286,10874,10536,12774,9564,4072,8789,1167,1838,2553,2148,1565,2023
"Texarkana, TX-AR Metro Area",55455,2351,9124,10782,8913,6718,2717,6204,1711,1390,2494,2590,461,2023
"Thomasville, GA Micro Area",29703,715,3348,6336,5683,3693,1129,3677,209,953,1262,2128,570,2023
"Toledo, OH Metro Area",261471,8241,32073,42343,54119,51126,20212,25137,4858,4270,10224,4848,4020,2023
"Topeka, KS Metro Area",100369,5757,13629,23118,18940,12165,4713,8004,2628,2448,3761,4220,986,2023
"Torrington, CT Micro Area",48917,3069,4457,8466,5121,5716,2978,5436,1910,2201,4442,2273,2848,2023
"Traverse City, MI Metro Area",66707,2701,7474,10368,12231,9376,6533,8031,1875,1697,3223,2381,817,2023
"Trenton-Princeton, NJ Metro Area",154716,2511,14967,21922,30655,22576,9848,16807,4520,7506,7642,8008,7754,2023
"Truckee-Grass Valley, CA Micro Area",32602,1860,4729,4018,5364,4690,1064,3900,707,960,1586,2850,874,2023
"Tucson, AZ Metro Area",423811,8368,38133,54405,71081,69217,34560,65869,15202,14684,32748,12438,7106,2023
"Tullahoma-Manchester, TN Micro Area",28254,1093,3165,4512,3813,5046,2659,2904,662,847,1492,1712,349,2023
"Tulsa, OK Metro Area",433110,11674,45939,65414,82092,79315,36756,56715,9830,10332,18191,9526,7326,2023
"Tupelo, MS Micro Area",57629,948,6547,8504,12597,9988,3545,5071,692,1237,4141,2702,1657,2023
"Tuscaloosa, AL Metro Area",112847,2955,13756,17160,16736,20237,6038,13510,3989,3846,7434,5067,2119,2023
"Twin Falls, ID Metro Area",52816,3083,8371,13284,10451,6362,3473,3499,1173,558,1394,642,526,2023
"Tyler, TX Metro Area",92859,3432,7446,14754,18251,17671,5025,11902,2145,2816,3905,3682,1830,2023
"Ukiah, CA Micro Area",31410,1393,7130,6797,7435,943,655,2683,788,79,1081,1279,1147,2023
"Urban Honolulu, HI Metro Area",454017,10143,32179,56433,66048,63829,28943,76685,13891,22195,43617,30966,9088,2023
"Utica-Rome, NY Metro Area",115692,4919,21706,18278,18622,15528,8522,11042,2324,2819,5105,4196,2631,2023
"Valdosta, GA Metro Area",63642,2204,9215,13053,12106,9812,3140,6480,1146,1117,3009,1142,1218,2023
"Vallejo, CA Metro Area",184288,4452,16298,28527,23063,18682,8180,24699,6618,6730,17941,17267,11831,2023
"Victoria, TX Metro Area",41375,2417,5901,8043,7012,3845,1650,4862,322,1857,2148,1911,1407,2023
"Vineland, NJ Metro Area",62707,1957,9006,9640,8837,6541,2764,6345,2970,2126,6057,3321,3143,2023
"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",793336,15602,63237,103319,139031,130978,62627,122596,30354,27848,52634,31319,13791,2023
"Visalia, CA Metro Area",182357,7213,24026,30991,29807,19824,12343,21197,4564,6463,12856,8849,4224,2023
"Waco, TX Metro Area",126696,3386,16049,24837,28481,19914,6565,10844,3160,2056,3760,4225,3419,2023
"Walla Walla, WA Metro Area",24723,1425,7114,6777,3281,2656,536,1027,127,131,429,836,384,2023
"Warner Robins, GA Metro Area",83383,1790,7242,14772,12874,14120,6631,13451,2807,1128,4987,1322,2259,2023
"Warsaw, IN Micro Area",36911,1663,4333,7087,8203,4455,3517,2343,775,749,1618,1563,605,2023
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2652851,38661,133196,231130,315376,332570,184077,395255,122738,168403,359238,283942,88265,2023
"Waterbury-Shelton, CT Metro Area",200158,7738,15886,22731,28320,28936,18070,25738,10116,9151,15632,11336,6504,2023
"Waterloo-Cedar Falls, IA Metro Area",77739,3844,13015,18528,15679,12201,4257,4439,821,1052,1606,1537,760,2023
"Watertown-Fort Atkinson, WI Micro Area",40938,1640,6624,5354,4291,3734,3819,5032,2290,2016,4119,1506,513,2023
"Watertown-Fort Drum, NY Metro Area",51476,3824,8919,7749,9431,7922,3961,4493,1433,707,915,956,1166,2023
"Wausau, WI Metro Area",62197,2393,9258,12257,12826,10146,3740,4603,1432,1417,1913,1518,694,2023
"Weirton-Steubenville, WV-OH Metro Area",45788,1463,6034,6120,6402,5023,3373,4232,1669,1705,4386,4483,898,2023
"Wenatchee-East Wenatchee, WA Metro Area",52138,3166,9285,11459,8894,8090,1422,4102,840,1171,1427,1150,1132,2023
"Wheeling, WV-OH Metro Area",57587,3440,6669,7315,9139,8368,4428,6409,1356,1920,4030,2285,2228,2023
"Whitewater-Elkhorn, WI Micro Area",48099,2663,8508,6310,6775,6663,2083,3826,1140,2052,4319,3000,760,2023
"Wichita, KS Metro Area",296501,10851,35934,48020,65144,56189,22100,30108,5277,6056,7555,4802,4465,2023
"Wichita Falls, TX Metro Area",66624,5987,14085,15687,13222,6634,1826,4368,323,719,1871,801,1101,2023
"Wildwood-The Villages, FL Metro Area",27704,1710,897,3858,4551,5664,1443,3445,686,572,2817,1357,704,2023
"Williamsport, PA Metro Area",48716,2785,9179,8397,7164,8040,3559,3590,1108,1087,1167,1562,1078,2023
"Wilmington, NC Metro Area",179899,4702,19029,25106,35969,29779,9934,23687,5433,5720,9925,7327,3288,2023
"Wilson, NC Micro Area",29374,1284,3503,6831,3907,4331,2144,2444,552,247,2409,1290,432,2023
"Winchester, VA-WV Metro Area",61617,1517,6428,6553,10413,9010,2336,4422,1211,2347,5086,8180,4114,2023
"Winston-Salem, NC Metro Area",289949,10200,27187,40180,52929,46503,23440,41066,9834,8572,17349,7058,5631,2023
"Wisconsin Rapids-Marshfield, WI Micro Area",30547,2487,6182,6377,5233,3242,2058,2077,474,286,1107,551,473,2023
"Wooster, OH Micro Area",51686,3517,7122,8451,9107,8147,2238,4472,1048,1255,3538,2098,693,2023
"Worcester, MA Metro Area",385528,8616,36702,48914,51961,44942,24547,43010,15515,15340,40733,36965,18283,2023
"Yakima, WA Metro Area",104271,4460,13887,21251,20524,15190,7088,8484,1292,2780,3769,3045,2501,2023
"York-Hanover, PA Metro Area",209755,5867,19523,27122,36137,28476,17585,26075,7183,9092,14586,13729,4380,2023
"Youngstown-Warren, OH Metro Area",169455,6762,21982,27910,30972,27848,11526,14990,3566,3860,7707,7423,4909,2023
"Yuba City, CA Metro Area",69315,2282,9704,10366,9549,5653,3875,9174,1899,2328,6731,5033,2721,2023
"Yuma, AZ Metro Area",73960,2805,9390,14315,12259,13189,5646,8195,821,1643,1878,1475,2344,2023
"Zanesville, OH Micro Area",33401,991,4413,4356,4855,4801,1475,4190,933,1035,1987,2998,1367,2023
