Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Yakima, WA Metro Area",98811,4145,14213,18400,17357,15954,4327,13229,1654,1246,3615,3011,1660,2014
"York-Hanover, PA Metro Area",208868,7192,21061,27195,31540,31553,11492,24900,7062,8356,16658,13798,8061,2014
"Youngstown-Warren-Boardman, OH-PA Metro Area",231319,10642,30843,37966,43251,40604,17470,19541,5109,4911,9077,6855,5050,2014
"Yuba City, CA Metro Area",61505,2193,10168,10004,8619,6043,3016,3765,1667,2285,6361,4883,2501,2014
"Yuma, AZ Metro Area",73713,4020,10488,15956,13862,9575,4782,7416,828,1563,2629,1712,882,2014
"Zanesville, OH Micro Area",33174,1371,4978,4501,4695,4652,1690,4048,1458,654,2182,2484,461,2014
"Aberdeen, WA Micro Area",23645,1911,4625,4070,1740,1878,621,2749,822,998,2070,1235,926,2014
"Abilene, TX Metro Area",72243,3950,14569,16101,15122,9818,3817,4145,457,251,1721,1356,936,2014
"Adrian, MI Micro Area",41967,2517,6433,4195,4701,4628,3657,3770,1358,2327,4560,2797,1024,2014
"Aguadilla-Isabela, PR Metro Area",73870,4001,9807,10813,12336,7598,4169,6944,4052,1924,5540,4014,2672,2014
"Akron, OH Metro Area",329507,9786,34618,48088,61372,48288,30314,36935,11656,12037,22221,10221,3971,2014
"Alamogordo, NM Micro Area",24664,726,4699,5546,4287,3391,1315,2356,196,199,1306,352,291,2014
"Albany, GA Metro Area",55911,1688,6829,11618,10797,8505,3753,5604,1423,1016,2581,1226,871,2014
"Albany, OR Metro Area",44410,2700,6892,5723,4694,7937,2497,6077,1506,1043,2570,1412,1359,2014
"Albany-Schenectady-Troy, NY Metro Area",419490,14051,40986,60509,74637,72445,30674,56283,15023,15581,24593,10086,4622,2014
"Albertville, AL Micro Area",36136,1647,4502,7595,5916,4499,1393,2903,409,917,3058,2367,930,2014
"Albuquerque, NM Metro Area",380366,7046,36966,56028,70645,65173,28072,53915,9810,10745,22499,12077,7390,2014
"Alexandria, LA Metro Area",55729,3128,6319,10286,9091,9951,3528,4748,1152,1311,2077,2177,1961,2014
"Allentown-Bethlehem-Easton, PA-NJ Metro Area",380096,11060,36746,50189,58982,55393,24942,45899,11690,14170,27203,28950,14872,2014
"Altoona, PA Metro Area",56033,3365,7403,12417,9076,9307,3270,3764,1315,1496,2669,1151,800,2014
"Amarillo, TX Metro Area",120914,6094,18441,29611,27638,16554,4437,7700,947,902,4416,1743,2431,2014
"Ames, IA Metro Area",46140,3320,8485,10542,9177,4847,933,2076,812,1311,3642,677,318,2014
"Anchorage, AK Metro Area",192304,7883,25156,38708,41055,29614,6833,15438,2146,2713,10720,7634,4404,2014
"Ann Arbor, MI Metro Area",166418,4028,16419,23826,31217,26214,11853,20858,5116,7217,10082,7540,2048,2014
"Anniston-Oxford-Jacksonville, AL Metro Area",45746,2774,6769,6275,7975,5078,2428,6189,1552,864,3060,1355,1427,2014
"Appleton, WI Metro Area",118657,3339,15177,23798,23428,19702,8328,12498,2999,1845,3968,1752,1823,2014
"Arecibo, PR Metro Area",50638,1323,3646,6995,8699,10733,1902,7369,686,2334,2711,2151,2089,2014
"Asheville, NC Metro Area",185783,5434,18754,34276,38229,34919,12594,18966,3830,4861,8741,3296,1883,2014
"Ashtabula, OH Micro Area",39004,1702,5123,6004,4708,5201,2376,3644,1570,1666,3480,2419,1111,2014
"Athens, TX Micro Area",28175,1403,4423,3974,3472,2177,1697,3325,519,747,2196,2197,2045,2014
"Athens-Clarke County, GA Metro Area",80622,2037,7399,16293,17016,12787,4253,9172,992,1207,5228,2305,1933,2014
"Atlanta-Sandy Springs-Roswell, GA Metro Area",2444559,37628,140277,253538,315857,344087,154259,375452,92169,122319,298007,231136,79830,2014
"Atlantic City-Hammonton, NJ Metro Area",123499,2595,12277,20851,19644,22460,8866,16058,2228,3599,5867,5665,3389,2014
"Auburn, NY Micro Area",35463,1307,6313,7427,5011,3809,1492,3091,1124,1388,2851,1212,438,2014
"Auburn-Opelika, AL Metro Area",66132,2360,6147,12719,14718,10714,3060,9692,982,1408,2044,1431,857,2014
"Augusta-Richmond County, GA-SC Metro Area",235067,5795,19804,35563,47674,41038,16136,30898,4659,6665,15952,7649,3234,2014
"Augusta-Waterville, ME Micro Area",53835,1823,7321,7054,9642,7875,4489,6666,1835,1045,2567,3008,510,2014
"Austin-Round Rock, TX Metro Area",918383,17985,73970,120169,143629,142363,59826,132558,28323,39830,88454,53981,17295,2014
"Bakersfield, CA Metro Area",310790,6972,33361,52160,63769,48586,17989,37182,3086,8840,17039,13544,8262,2014
"Baltimore-Columbia-Towson, MD Metro Area",1316513,18732,76779,139729,174879,191550,89770,215017,50549,62313,141738,106797,48660,2014
"Bangor, ME Metro Area",69109,3770,9310,12093,12062,11296,2971,7234,1370,1599,2899,2290,2215,2014
"Barnstable Town, MA Metro Area",95807,3815,14410,17314,17529,13105,4094,8504,2207,2541,4607,4456,3225,2014
"Baton Rouge, LA Metro Area",366515,8304,24747,45111,57248,61813,24292,61870,8958,10720,33403,21932,8117,2014
"Battle Creek, MI Metro Area",54128,1496,7585,13117,10951,6973,2701,4939,804,946,3063,880,673,2014
"Bay City, MI Metro Area",43703,2116,6280,8065,7015,6469,3897,4971,787,657,1187,1189,1070,2014
"Beaumont-Port Arthur, TX Metro Area",161225,4380,18270,28760,31852,28453,7180,21720,3107,3018,6900,5550,2035,2014
"Beaver Dam, WI Micro Area",41250,4038,7168,5243,5687,4415,2170,4231,1196,1076,3324,2126,576,2014
"Beckley, WV Metro Area",44053,2117,6127,7585,7036,5213,2461,4479,1298,828,2295,2796,1818,2014
"Bellingham, WA Metro Area",91406,5918,13635,15318,18640,11970,6565,8820,2551,1892,2645,2215,1237,2014
"Bend-Redmond, OR Metro Area",70783,3644,12575,16295,14831,9020,2344,6820,513,1028,1583,998,1132,2014
"Billings, MT Metro Area",80850,2785,8934,18465,19411,14487,4467,5485,615,1008,2035,1808,1350,2014
"Binghamton, NY Metro Area",106176,4138,14215,22296,18289,18639,5457,9285,1244,2624,4025,3030,2934,2014
"Birmingham-Hoover, AL Metro Area",486507,8811,34521,59770,78793,76688,38341,80952,14274,17422,46746,22379,7810,2014
"Bismarck, ND Metro Area",62478,1789,12181,16959,13612,7945,1617,2655,374,570,1699,1613,1464,2014
"Blacksburg-Christiansburg-Radford, VA Metro Area",78929,3301,12032,14801,15453,9890,4768,5723,2736,2782,4087,1895,1461,2014
"Bloomington, IL Metro Area",94530,5015,14323,20678,21199,11298,3932,7767,1653,1541,4116,2140,868,2014
"Bloomington, IN Metro Area",73607,2864,10030,16993,16765,9533,3280,4913,914,1306,3206,2641,1162,2014
"Bloomsburg-Berwick, PA Metro Area",36448,1439,5675,6331,4621,6099,1609,4606,858,1134,2081,1402,593,2014
"Bluefield, WV-VA Micro Area",37826,1031,5571,7486,6810,5030,1855,3700,968,407,2482,1347,1139,2014
"Boise City, ID Metro Area",276669,9159,24943,42382,49879,53879,18032,42399,9256,8286,10457,5130,2867,2014
"Boston-Cambridge-Newton, MA-NH Metro Area",2312285,49836,169643,244858,282861,294359,139291,339007,83117,126502,269843,236588,76380,2014
"Boulder, CO Metro Area",146428,4141,20282,29409,24818,20888,9366,12516,4548,4345,8400,5293,2422,2014
"Bowling Green, KY Metro Area",69658,3341,5930,12187,16362,9246,4313,7642,1665,1776,4221,1434,1541,2014
"Bozeman, MT Micro Area",47859,2499,6904,11104,11581,6419,2196,3340,240,489,679,1521,887,2014
"Brainerd, MN Micro Area",38763,2131,6684,7625,6294,5493,2137,3511,904,1062,1302,622,998,2014
"Branson, MO Micro Area",31827,1040,2942,6711,4879,4583,2456,3032,727,1282,2906,938,331,2014
"Bremerton-Silverdale, WA Metro Area",110626,1975,9640,13008,18566,17937,7290,13291,2467,3600,5963,8210,8679,2014
"Bridgeport-Stamford-Norwalk, CT Metro Area",432733,10048,39550,64135,68531,59618,22085,50082,9807,15917,28936,39659,24365,2014
"Brownsville-Harlingen, TX Metro Area",145349,3702,11818,21752,42950,24912,9416,18494,2039,3192,3479,2710,885,2014
"Brunswick, GA Metro Area",44834,1795,5229,7220,10559,7785,2562,4240,143,1144,1748,1947,462,2014
"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",516825,16730,58233,82829,91785,88146,48301,65665,14130,15768,19703,8380,7155,2014
"Burlington, NC Metro Area",68409,1332,8048,12905,10532,9813,3630,7784,2282,2912,6144,1795,1232,2014
"Burlington-South Burlington, VT Metro Area",110504,4033,13546,16511,18953,16501,10315,14457,2800,3291,6383,2778,936,2014
"California-Lexington Park, MD Metro Area",54855,695,5182,7460,6743,10555,2822,6819,1213,2232,3587,4154,3393,2014
"Canton-Massillon, OH Metro Area",181952,8340,26389,30949,29788,25339,12229,18723,6471,5420,10708,4764,2832,2014
"Cape Coral-Fort Myers, FL Metro Area",259485,3895,17068,32280,41582,39997,15989,47013,10284,11332,23331,12318,4396,2014
"Cape Girardeau, MO-IL Metro Area",42831,2499,7624,8656,7090,5008,2083,3917,570,786,2220,1329,1049,2014
"Carbondale-Marion, IL Metro Area",51432,2315,7138,9941,9368,9274,3486,4214,1226,748,2375,874,473,2014
"Carson City, NV Metro Area",23934,914,6047,6462,2512,1250,716,2556,952,340,1576,445,164,2014
"Casper, WY Metro Area",41820,1273,7084,11386,10607,4792,1425,2415,225,454,917,525,717,2014
"Cedar Rapids, IA Metro Area",132832,5704,18807,26089,25745,21549,7463,11692,3099,3657,5078,2457,1492,2014
"Centralia, WA Micro Area",27145,1606,3481,3375,3826,3636,1265,3401,662,1250,1821,1732,1090,2014
"Chambersburg-Waynesboro, PA Metro Area",66470,2645,8951,9965,10251,8993,4943,8408,2030,2764,3350,2522,1648,2014
"Champaign-Urbana, IL Metro Area",110560,5299,15076,24095,26172,15370,4981,8413,2250,1575,4033,2447,849,2014
"Charleston, WV Metro Area",88165,3060,10036,14809,17594,13279,5993,10210,1739,1396,5563,3052,1434,2014
"Charleston-Mattoon, IL Micro Area",29906,3030,5942,6069,5298,3053,1379,2737,314,553,781,420,330,2014
"Charleston-North Charleston, SC Metro Area",332616,5215,27587,37222,50378,64617,24046,55811,10080,12421,24723,14103,6413,2014
"Charlotte-Concord-Gastonia, NC-SC Metro Area",1064335,22609,90865,128964,160755,163694,80310,165602,37910,51146,92927,50504,19049,2014
"Charlottesville, VA Metro Area",99590,3154,9537,16473,16922,15334,7091,10442,3211,4000,7359,4509,1558,2014
"Chattanooga, TN-GA Metro Area",236855,7079,21474,36547,42924,39800,19503,37302,7253,5965,10803,4869,3336,2014
"Cheyenne, WY Metro Area",47133,2118,10456,13318,12211,3759,651,1876,192,103,978,717,754,2014
"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",4333467,73564,307237,442498,500089,542819,254223,675764,154850,246179,527459,461715,147070,2014
"Chico, CA Metro Area",83331,4661,15868,19952,12549,7432,3285,6935,1251,2122,3620,3439,2217,2014
"Chillicothe, OH Micro Area",28089,1217,2899,5293,5544,3906,2161,1592,621,387,1687,2060,722,2014
"Cincinnati, OH-KY-IN Metro Area",977775,22619,83792,125786,151748,168625,81528,149777,35908,42472,68157,33047,14316,2014
"Claremont-Lebanon, NH-VT Micro Area",101436,7122,15462,13973,14212,13222,6825,14429,2679,3062,6387,2664,1399,2014
"Clarksburg, WV Micro Area",36285,2068,4622,4414,6695,5653,2709,3619,1383,903,1752,1626,841,2014
"Clarksville, TN-KY Metro Area",116407,6118,14005,17707,20035,16655,7939,14955,3220,1867,7128,5718,1060,2014
"Clearlake, CA Micro Area",19111,1239,3092,2911,2207,1274,598,3270,786,1147,1339,518,730,2014
"Cleveland, TN Metro Area",47548,2091,5968,8816,7475,7463,2050,5628,738,1458,3918,1279,664,2014
"Cleveland-Elyria, OH Metro Area",925908,21309,84714,114345,141261,148974,79675,141672,37892,40767,72854,31502,10943,2014
"Coeur d'Alene, ID Metro Area",61661,3242,6841,11560,10571,8013,5243,6014,1151,1922,4047,2316,741,2014
"College Station-Bryan, TX Metro Area",107314,5242,16651,23667,24598,15860,3996,7903,1196,1356,3318,2310,1217,2014
"Colorado Springs, CO Metro Area",309109,7663,28653,49228,56964,59543,22715,37982,8124,7000,14912,7891,8434,2014
"Columbia, MO Metro Area",83880,1760,10690,20096,21477,14987,4448,4859,1054,1037,2060,827,585,2014
"Columbia, SC Metro Area",367196,19579,29257,50198,61897,61761,30425,51705,10735,10575,22569,11699,6796,2014
"Columbus, GA-AL Metro Area",134505,3375,12404,24412,29519,24782,9315,14585,3495,1967,5279,3400,1972,2014
"Columbus, IN Metro Area",39112,793,5297,10429,7823,5849,1648,2282,433,566,1894,1774,324,2014
"Columbus, OH Metro Area",939596,24588,82074,128839,156660,172830,84162,133641,31261,30561,55084,25443,14453,2014
"Concord, NH Micro Area",70356,2246,7441,9243,11165,10563,4075,9568,2410,2915,5118,3404,2208,2014
"Cookeville, TN Micro Area",42884,1243,3265,6372,8228,6395,1007,10040,362,1012,2078,1357,1525,2014
"Coos Bay, OR Micro Area",22577,1449,5562,4248,3615,2601,792,1954,443,185,581,352,795,2014
"Corning, NY Micro Area",41006,3587,6870,6574,5358,5342,2434,3948,793,913,2907,1613,667,2014
"Corpus Christi, TX Metro Area",196988,6961,23849,37695,45224,31472,10812,18780,2896,2948,8345,4802,3204,2014
"Corvallis, OR Metro Area",36729,862,5962,8838,7303,4857,1111,3251,584,667,1710,1108,476,2014
"Crestview-Fort Walton Beach-Destin, FL Metro Area",115586,3532,14075,19088,17294,16607,6078,15248,4024,3324,9819,4642,1855,2014
"Cullman, AL Micro Area",29963,1744,3310,4078,4991,3795,1430,2599,485,766,2344,3884,537,2014
"Cumberland, MD-WV Metro Area",37795,1586,5492,7392,6600,6167,1927,2996,196,658,1736,2182,863,2014
"Dallas-Fort Worth-Arlington, TX Metro Area",3199821,60093,243370,375548,458978,471185,211954,537407,106987,137550,340531,197828,58390,2014
"Dalton, GA Metro Area",62583,428,4700,9061,14746,11348,5656,8525,1169,1141,3556,1576,677,2014
"Danville, IL Metro Area",30749,1627,4244,8335,5517,2912,977,2943,697,653,1599,841,404,2014
"Danville, VA Micro Area",42905,1616,3997,7030,8512,7364,1357,5003,778,1428,2708,1889,1223,2014
"Daphne-Fairhope-Foley, AL Metro Area",83860,1407,6714,11070,12142,13175,4675,16896,1384,1963,8121,4337,1976,2014
"Davenport-Moline-Rock Island, IA-IL Metro Area",174055,6765,24736,30337,36660,28460,13244,16296,3398,2427,5675,3751,2306,2014
"Dayton, OH Metro Area",350401,12296,39792,56822,68182,62793,30115,35437,8101,9809,13801,8609,4644,2014
"Decatur, AL Metro Area",63383,1686,5170,10267,9261,7729,4311,9744,3244,2720,5783,2236,1232,2014
"Decatur, IL Metro Area",47188,1872,7158,11729,10466,7968,1295,1690,515,439,1771,1531,754,2014
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",228490,3676,16974,32523,36921,43414,15356,33744,7319,7950,16160,9658,4795,2014
"Denver-Aurora-Lakewood, CO Metro Area",1341293,24822,93327,150464,187663,205165,99863,230463,54477,64624,128035,77310,25080,2014
"Des Moines-West Des Moines, IA Metro Area",309551,13432,39585,49874,62079,55969,24293,32999,5351,7532,9202,5478,3757,2014
"Detroit-Warren-Dearborn, MI Metro Area",1838763,35716,141151,217066,268225,288781,133795,273814,74112,92019,177158,104194,32732,2014
"Dothan, AL Metro Area",58286,1947,5268,10671,9252,10219,3233,9752,1332,1374,2811,1107,1320,2014
"Dover, DE Metro Area",75569,1554,9008,11746,14150,12126,3634,7419,1446,1410,6058,4825,2193,2014
"DuBois, PA Micro Area",31791,1601,5005,6475,3908,3328,1600,2632,1305,1118,2926,1087,806,2014
"Dubuque, IA Metro Area",49111,2736,10927,12437,9623,6385,1951,2017,605,423,419,1032,556,2014
"Duluth, MN-WI Metro Area",125125,4948,18275,22689,23090,19968,7320,12910,3204,2830,5235,2975,1681,2014
"Dunn, NC Micro Area",47095,1330,3895,4835,5735,6707,3238,6889,2215,1916,4732,4347,1256,2014
"Durham-Chapel Hill, NC Metro Area",241844,7063,22684,33217,45468,40194,17186,32581,7778,8791,13549,10098,3235,2014
"East Stroudsburg, PA Metro Area",67688,2331,6409,8610,8868,9668,2024,5256,1778,1410,5569,6414,9351,2014
"Eau Claire, WI Metro Area",80845,3817,10554,21185,13481,11073,5121,6541,1253,1112,3880,1472,1356,2014
"El Centro, CA Metro Area",54821,1766,8139,12564,8768,7119,3483,5849,464,1679,1604,1303,2083,2014
"Elizabeth City, NC Micro Area",24273,1046,3209,5018,4420,1582,1189,1902,578,521,859,3318,631,2014
"Elizabethtown-Fort Knox, KY Metro Area",68426,3177,8561,9097,10679,9413,4448,6763,1534,2552,6307,3969,1926,2014
"Elkhart-Goshen, IN Metro Area",89516,2349,11524,15062,23668,13228,4779,9872,1749,2046,3020,869,1350,2014
"Elmira, NY Metro Area",35750,862,5608,8522,8753,4231,1682,2768,392,301,1252,1069,310,2014
"El Paso, TX Metro Area",330711,7538,24326,47781,61697,65154,27202,55621,6711,8736,14790,7584,3571,2014
"Erie, PA Metro Area",119856,4442,16392,22272,24739,21040,8434,10962,1714,3162,3559,1677,1463,2014
"Eugene, OR Metro Area",151360,6628,19588,26219,32513,27887,7999,14312,3298,2821,3570,3756,2769,2014
"Eureka-Arcata-Fortuna, CA Micro Area",53061,4298,10809,11658,8708,5175,2089,5930,646,525,1552,927,744,2014
"Evansville, IN-KY Metro Area",144812,5372,18895,25889,28947,24135,8115,14336,3512,3856,6123,4165,1467,2014
"Fairbanks, AK Metro Area",49795,564,9256,10497,11304,8649,2039,4468,859,336,783,470,570,2014
"Fargo, ND-MN Metro Area",123233,5006,18996,31324,31774,17086,4255,6474,1527,1407,1761,2146,1477,2014
"Faribault-Northfield, MN Micro Area",29307,1040,5809,4656,3995,2810,2453,1727,873,957,2564,1685,738,2014
"Farmington, MO Micro Area",25631,765,4984,5014,3489,3701,599,2594,344,280,1141,1508,1212,2014
"Farmington, NM Metro Area",48734,2356,6524,7865,8063,6679,1775,6385,864,1000,3790,2100,1333,2014
"Fayetteville, NC Metro Area",160394,6162,16217,25708,35607,29540,13356,16733,2726,2599,6639,3081,2026,2014
"Fayetteville-Springdale-Rogers, AR-MO Metro Area",225275,8338,28177,34175,42540,36134,19720,25440,5602,5654,11113,4982,3400,2014
"Findlay, OH Micro Area",34604,1554,5913,9921,6306,4056,1650,2255,361,567,1048,878,95,2014
"Flagstaff, AZ Metro Area",60873,4514,14389,12105,12479,6378,1754,3175,480,714,1402,2010,1473,2014
"Flint, MI Metro Area",152974,4528,14869,19553,28710,25891,10852,13478,3400,4403,12489,10514,4287,2014
"Florence, SC Metro Area",82083,1998,9480,14772,17982,11832,4147,9439,1856,1785,4513,2437,1842,2014
"Florence-Muscle Shoals, AL Metro Area",60424,923,6906,12957,12308,8611,3520,5386,1067,774,3010,3216,1746,2014
"Fond du Lac, WI Metro Area",50358,4571,8618,11166,6793,5797,2934,3796,1123,1428,1878,1363,891,2014
"Forest City, NC Micro Area",22591,1021,2818,2519,4623,2478,1243,1219,1126,759,2146,2099,540,2014
"Fort Collins, CO Metro Area",152526,4533,15916,27349,31849,23323,7933,15281,4296,4488,7174,7833,2551,2014
"Fort Smith, AR-OK Metro Area",112693,3844,14098,22090,21977,16203,6136,13087,1388,2701,6157,2963,2049,2014
"Fort Wayne, IN Metro Area",193106,5640,22724,28065,37919,37164,18101,22686,4437,3957,7042,2702,2669,2014
"Frankfort, KY Micro Area",33271,991,5733,5236,6998,3463,1940,3384,498,1121,2050,1647,210,2014
"Fresno, CA Metro Area",350223,8802,35690,55285,83240,61886,21768,37486,4339,5988,16269,12492,6978,2014
"Gadsden, AL Metro Area",39225,1054,3402,7133,8225,6064,1929,4265,637,1180,2952,1611,773,2014
"Gainesville, FL Metro Area",114213,3212,9309,17259,29237,21859,7414,13902,1920,2389,3978,2559,1175,2014
"Gainesville, GA Metro Area",83212,1476,7135,12648,13283,12893,8132,10993,1319,1641,6201,4940,2551,2014
"Gallup, NM Micro Area",19339,1706,2377,3957,2371,1682,315,2462,867,463,1452,957,730,2014
"Gettysburg, PA Metro Area",46207,1978,5620,6134,6406,5275,3387,4284,1399,2038,4167,3650,1869,2014
"Glens Falls, NY Metro Area",54024,3913,7452,7735,7596,5789,2768,7693,1336,1832,3011,3368,1531,2014
"Glenwood Springs, CO Micro Area",37850,1591,4056,5142,4959,3939,1838,4054,2558,1206,2670,4682,1155,2014
"Goldsboro, NC Metro Area",50120,1961,5001,10006,8854,7968,2287,5428,711,2056,2050,2821,977,2014
"Grand Forks, ND-MN Metro Area",51218,3856,11686,14367,8129,4699,1633,3621,369,347,1257,723,531,2014
"Grand Island, NE Metro Area",40481,2408,8616,8125,8199,4690,1740,3436,258,900,1049,499,561,2014
"Grand Junction, CO Metro Area",64709,2193,8487,14344,13579,11311,2718,5479,275,367,1887,2146,1923,2014
"Grand Rapids-Wyoming, MI Metro Area",474716,16245,61194,75867,87394,82829,35655,50319,11368,13553,19813,13421,7058,2014
"Grants Pass, OR Metro Area",27166,1271,5888,4853,4255,2805,1106,2857,361,965,805,907,1093,2014
"Great Falls, MT Metro Area",37300,2163,6461,10184,9887,3301,748,2504,311,179,714,450,398,2014
"Greeley, CO Metro Area",128641,5001,12427,19525,17862,17408,7277,17227,4078,5282,10982,8977,2595,2014
"Green Bay, WI Metro Area",152118,6912,19358,26616,32826,23729,9944,12283,2947,3965,7092,3695,2751,2014
"Greeneville, TN Micro Area",27075,1357,3098,4427,5796,4410,1524,2886,504,523,1232,705,613,2014
"Greenfield Town, MA Micro Area",35107,1912,5140,4955,5758,4500,1958,4452,733,1475,2881,881,462,2014
"Greensboro-High Point, NC Metro Area",320362,5262,31693,53356,65589,54858,25066,40529,8361,7489,15227,8676,4256,2014
"Greenville, NC Metro Area",77181,2685,12155,13493,15428,13039,3710,6391,950,256,3715,3409,1950,2014
"Greenville-Anderson-Mauldin, SC Metro Area",373458,8892,34082,63265,64799,59279,28776,54414,12666,10416,24122,8875,3872,2014
"Greenwood, SC Micro Area",36785,1369,5087,6725,6282,5179,1487,2696,1236,1191,2199,2456,878,2014
"Guayama, PR Metro Area",14645,0,1426,3047,2236,2221,332,1659,81,545,111,2599,388,2014
"Gulfport-Biloxi-Pascagoula, MS Metro Area",160245,4266,17892,24768,28926,26362,9381,21878,5669,4487,8996,4501,3119,2014
"Hagerstown-Martinsburg, MD-WV Metro Area",109349,3548,7768,12679,19610,16622,7263,10919,2816,4361,7223,9524,7016,2014
"Hammond, LA Metro Area",51105,1361,4968,6841,8061,5244,2063,5233,685,1353,3994,7053,4249,2014
"Hanford-Corcoran, CA Metro Area",50417,3668,7256,8513,7554,6397,2322,5749,1010,1856,2939,2126,1027,2014
"Harrisburg-Carlisle, PA Metro Area",263975,9024,27784,41911,48026,47512,17762,30692,5252,9233,13900,7894,4985,2014
"Harrisonburg, VA Metro Area",62546,1852,11118,11994,11649,10150,2826,7059,821,947,1606,790,1734,2014
"Hartford-West Hartford-East Hartford, CT Metro Area",576612,18301,58758,82653,94590,97871,43752,78122,18309,18377,36643,19131,10105,2014
"Hattiesburg, MS Metro Area",60815,2418,8642,12419,11488,8425,2896,6160,1649,822,2525,1253,2118,2014
"Helena, MT Micro Area",36344,2501,5086,9488,8129,4229,1615,2542,417,522,996,347,472,2014
"Hermiston-Pendleton, OR Micro Area",33251,2725,5732,5310,5646,5049,536,3552,431,719,2029,1028,494,2014
"Hickory-Lenoir-Morganton, NC Metro Area",147516,4032,14980,28322,26120,29019,7957,15923,1983,4213,8041,4930,1996,2014
"Hilo, HI Micro Area",74646,4321,7325,12425,12599,10608,1734,8168,1213,2001,7425,4594,2233,2014
"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",83416,2631,9872,13041,14940,13039,4037,10932,3177,2500,4713,3106,1428,2014
"Hinesville, GA Metro Area",34740,1527,4338,6683,5280,5670,1986,2500,821,413,2811,2128,583,2014
"Hobbs, NM Micro Area",29555,1076,4879,8827,6160,2950,733,2038,479,197,657,416,1143,2014
"Holland, MI Micro Area",49918,1858,4449,7966,7769,9054,3656,5954,1839,2272,2988,1494,619,2014
"Homosassa Springs, FL Metro Area",39894,1144,5472,6002,6166,6360,1930,5335,767,1073,2530,2031,1084,2014
"Hot Springs, AR Metro Area",35186,765,5903,6101,7091,5375,1655,3958,320,524,1687,1253,554,2014
"Houma-Thibodaux, LA Metro Area",86938,4413,11759,11817,12439,12020,3856,12416,2120,2721,5215,4745,3417,2014
"Houston-The Woodlands-Sugar Land, TX Metro Area",2955305,52802,197049,317139,393597,414945,170456,524390,99499,133974,326598,257673,67183,2014
"Huntington-Ashland, WV-KY-OH Metro Area",141061,6241,15914,18543,22964,21766,8790,20724,4002,4634,9257,5131,3095,2014
"Huntsville, AL Metro Area",196594,2532,17338,27635,38824,38790,20660,28538,4999,4982,8558,1985,1753,2014
"Huntsville, TX Micro Area",27132,269,3054,4241,3644,5445,1624,3738,1074,409,1935,1117,582,2014
"Hutchinson, KS Micro Area",28370,1597,5159,6947,5667,3074,949,1422,472,400,1421,1095,167,2014
"Idaho Falls, ID Metro Area",54655,3444,9133,11008,9748,7753,2699,4808,638,563,1383,2294,1184,2014
"Indiana, PA Micro Area",36049,2207,6365,6581,4617,4483,2052,3014,735,1316,2380,1355,944,2014
"Indianapolis-Carmel-Anderson, IN Metro Area",901561,23345,82117,117075,144843,144053,69721,135577,34904,37586,65144,32927,14269,2014
"Iowa City, IA Metro Area",81433,3038,11282,15584,17640,13160,4925,8428,1777,1407,2263,883,1046,2014
"Ithaca, NY Metro Area",45080,2002,5992,8494,8823,9906,2552,3518,461,511,1722,752,347,2014
"Jackson, MI Metro Area",63051,1639,8479,10887,11820,7517,3158,5168,2292,1898,6283,2851,1059,2014
"Jackson, MS Metro Area",245374,5347,19025,31048,42984,44210,20127,41199,6724,8733,13719,8560,3698,2014
"Jackson, TN Metro Area",53761,1550,6274,11988,12785,7442,3578,5022,971,915,1537,1138,561,2014
"Jacksonville, FL Metro Area",607447,12005,51196,68484,94989,104916,49015,92371,19788,26557,51241,24464,12421,2014
"Jacksonville, NC Metro Area",87651,4365,12056,10742,14087,12612,5180,11155,3108,2443,6276,3923,1704,2014
"Jamestown-Dunkirk-Fredonia, NY Micro Area",52143,3759,10566,8343,9329,6124,2893,5265,906,830,2017,1466,645,2014
"Janesville-Beloit, WI Metro Area",74939,2628,12910,13359,11261,9779,3861,6758,2108,3290,5248,2593,1144,2014
"Jefferson City, MO Metro Area",64801,2211,8180,12245,12397,8034,3484,8388,1940,1932,3706,1687,597,2014
"Johnson City, TN Metro Area",80258,2974,9967,12754,14401,14874,6055,8732,1887,2157,3485,1628,1344,2014
"Johnstown, PA Metro Area",56114,3346,7926,9012,8491,7198,3400,4823,1271,1550,4791,2191,2115,2014
"Jonesboro, AR Metro Area",52599,3178,7421,11097,12283,6978,1884,4076,761,399,2010,1780,732,2014
"Joplin, MO Metro Area",78272,4115,12181,13537,15746,11331,5081,8289,1192,1505,2851,1727,717,2014
"Kahului-Wailuku-Lahaina, HI Metro Area",74452,4727,9227,12936,11212,9518,5078,7479,1934,1482,5388,3805,1666,2014
"Kalamazoo-Portage, MI Metro Area",147220,5344,22125,23275,26743,28221,10500,13152,3308,3687,5772,2997,2096,2014
"Kalispell, MT Micro Area",41513,1880,6828,7879,9120,4866,1871,5922,281,714,1346,566,240,2014
"Kankakee, IL Metro Area",48704,1882,7885,8840,8132,5622,2647,4045,841,1728,2909,2497,1676,2014
