Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"Athens-Clarke County, GA Metro Area",90585,2275,10472,17101,18751,12839,6093,7878,1995,2018,5409,3733,2021,2016
"Atlanta-Sandy Springs-Roswell, GA Metro Area",2598113,36089,160193,258656,321168,344074,148574,406260,99059,128197,319134,276516,100193,2016
"Atlantic City-Hammonton, NJ Metro Area",117810,2680,12146,18637,20960,19975,10460,12083,2466,2803,7258,5307,3035,2016
"Auburn, NY Micro Area",34916,1990,4196,4444,5800,4362,1762,4455,822,1519,2797,2095,674,2016
"Auburn-Opelika, AL Metro Area",69690,863,7185,13331,12081,9008,4017,10498,1664,1524,5970,2302,1247,2016
"Augusta-Richmond County, GA-SC Metro Area",245248,7089,18655,38681,44525,38115,16917,35984,7630,6916,16902,10444,3390,2016
"Augusta-Waterville, ME Micro Area",52521,2725,6785,8810,8462,5345,4506,6038,2509,1522,3193,1963,663,2016
"Austin-Round Rock, TX Metro Area",986568,23598,69536,119140,157583,145128,70519,149273,32525,48033,91144,59292,20797,2016
"Bakersfield, CA Metro Area",320111,7036,31033,59399,66209,53580,22005,34467,4256,7904,15925,10365,7932,2016
"Baltimore-Columbia-Towson, MD Metro Area",1338289,17165,77832,133254,181764,189799,95067,200526,54702,66047,157882,114881,49370,2016
"Bangor, ME Metro Area",68068,2784,9451,10575,12620,9590,5351,7161,1463,1729,3293,2870,1181,2016
"Barnstable Town, MA Metro Area",93056,4193,13085,16574,19748,11967,5322,7710,1649,1475,3555,4542,3236,2016
"Baton Rouge, LA Metro Area",368940,8125,31714,48651,56065,65305,24792,55794,9056,11409,30487,19689,7853,2016
"Battle Creek, MI Metro Area",56616,2164,6813,14240,9795,8973,3339,3995,1295,1884,1808,1662,648,2016
"Bay City, MI Metro Area",43560,1983,5259,6671,7779,6601,3177,5550,1439,987,1220,1413,1481,2016
"Beaumont-Port Arthur, TX Metro Area",168218,5370,19011,25981,29137,34291,7192,23835,3978,3011,7119,6313,2980,2016
"Beaver Dam, WI Micro Area",43185,2334,7003,6200,5582,4369,2592,5297,1792,2067,3058,2252,639,2016
"Beckley, WV Metro Area",43515,1640,5090,6851,6983,5707,2295,7070,1312,720,2220,2491,1136,2016
"Bellingham, WA Metro Area",97891,3082,14554,16927,16750,15141,7323,11616,2029,1941,2917,2261,3350,2016
"Bend-Redmond, OR Metro Area",79258,3457,15697,19006,13476,8817,2809,9574,1330,973,2208,951,960,2016
"Billings, MT Metro Area",81147,2935,10905,18597,19080,13989,5859,4737,518,652,1396,1447,1032,2016
"Binghamton, NY Metro Area",101432,3448,13239,19680,23409,16717,6149,8584,1755,2102,2972,2448,929,2016
"Birmingham-Hoover, AL Metro Area",495111,8873,40706,57980,76670,77363,40939,78051,18851,19883,46078,22889,6828,2016
"Bismarck, ND Metro Area",68448,2231,7329,14902,21156,9105,1885,5412,523,469,2381,1622,1433,2016
"Blacksburg-Christiansburg-Radford, VA Metro Area",83454,2025,12819,18095,14739,10558,4774,8363,1478,2601,3809,3477,716,2016
"Bloomington, IL Metro Area",94240,3770,15164,22108,20309,12947,3302,5940,1708,2233,3861,1883,1015,2016
"Bloomington, IN Metro Area",78678,2223,13055,16572,19594,9613,2608,5566,932,1603,2323,2701,1888,2016
"Bloomsburg-Berwick, PA Metro Area",38230,1540,6948,5313,6454,5046,2829,4700,515,1397,2069,969,450,2016
"Bluefield, WV-VA Micro Area",34049,1033,3949,7493,5727,4773,1425,3882,761,783,2360,1500,363,2016
"Boise City, ID Metro Area",305892,9417,27559,48971,55334,59169,22149,42423,7878,8481,14233,5714,4564,2016
"Boston-Cambridge-Newton, MA-NH Metro Area",2407900,47588,171680,256390,284376,302130,139799,366848,89722,128279,288106,249233,83749,2016
"Boulder, CO Metro Area",147872,5434,17001,24917,26570,21919,10188,17730,3192,5991,7496,6210,1224,2016
"Bowling Green, KY Metro Area",76000,2111,8263,14539,14112,11395,4702,9750,1538,2305,3400,2783,1102,2016
"Bozeman, MT Micro Area",53627,3700,9212,12805,11826,7946,2213,3044,140,519,533,495,1194,2016
"Brainerd, MN Micro Area",38496,2673,4976,5974,7547,6262,2272,3229,955,823,1897,952,936,2016
"Branson, MO Micro Area",35021,2576,5052,5114,4421,5524,1699,4682,788,947,2355,851,1012,2016
"Bremerton-Silverdale, WA Metro Area",115049,1776,8137,14527,20689,18387,6297,15808,3546,4759,5015,7258,8850,2016
"Bridgeport-Stamford-Norwalk, CT Metro Area",439676,9557,39721,66669,71972,56950,22849,46099,8498,15728,32933,41110,27590,2016
"Canton-Massillon, OH Metro Area",178719,6376,22355,31726,31225,25007,13187,17025,5454,6447,9422,7010,3485,2016
"Cape Coral-Fort Myers, FL Metro Area",279307,5908,22201,31719,37314,44646,19694,50336,8045,13442,25757,14233,6012,2016
"Brownsville-Harlingen, TX Metro Area",150167,4462,16762,22466,35731,23031,10819,24369,489,2144,6088,1734,2072,2016
"Brunswick, GA Metro Area",47271,1340,4819,6213,7001,9826,4123,6226,759,826,3950,1493,695,2016
"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",515877,15460,56079,78220,93750,94502,45236,62371,17419,14361,23306,8655,6518,2016
"Burlington, NC Metro Area",74149,2487,6780,11236,15162,10935,2944,8387,2679,3248,6536,2605,1150,2016
"Burlington-South Burlington, VT Metro Area",109030,3106,12005,17205,19466,17831,6974,14189,3637,3220,6442,3825,1130,2016
