Metro Area,Total,Less than 5 minutes,5 to 9 minutes,10 to 14 minutes,15 to 19 minutes,20 to 24 minutes,25 to 29 minutes,30 to 34 minutes,35 to 39 minutes,40 to 44 minutes,45 to 59 minutes,60 to 89 minutes,90 or more minutes,Year
"St. Joseph, MO-KS Metro Area",53922,1996,10336,11070,12849,5433,2318,3045,307,500,2899,2292,877,2017
"St. Louis, MO-IL Metro Area",1307667,27800,115250,152005,196859,208648,104105,209252,49977,60144,109710,51591,22326,2017
"Salem, OH Micro Area",39988,1861,5304,5793,5336,4034,1987,5056,2285,2218,2990,2220,904,2017
"Salem, OR Metro Area",174149,4374,18543,29044,30218,25361,10636,20249,5598,4903,11771,10014,3438,2017
"Salinas, CA Metro Area",184869,3132,11856,24712,44720,42848,13821,17413,4056,6026,8157,5138,2990,2017
"Salisbury, MD-DE Metro Area",168653,6590,20570,27384,25359,24188,8739,19910,4957,6827,12173,7355,4601,2017
"Salt Lake City, UT Metro Area",577853,10042,49542,82411,107362,111366,46793,83251,16254,18340,32161,15880,4451,2017
"San Angelo, TX Metro Area",55847,2608,11364,15765,12333,6810,713,2167,466,347,910,973,1391,2017
"San Antonio-New Braunfels, TX Metro Area",1081096,16100,71302,141013,171900,191081,79736,171229,33935,40099,91347,48492,24862,2017
"San Diego-Carlsbad, CA Metro Area",1535345,19388,101514,193882,246558,271810,110585,252021,47130,64957,118133,77002,32365,2017
"Sandusky, OH Micro Area",35471,1378,5129,7153,8103,3358,2237,3656,737,468,1495,1175,582,2017
"San Francisco-Oakland-Hayward, CA Metro Area",2210949,27058,121739,211463,265459,262668,116148,318099,77796,124354,289492,283828,112845,2017
"San Germán, PR Metro Area",27104,131,1790,5601,4182,3985,1532,5985,442,1001,779,1255,421,2017
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",948331,11480,48845,98055,135646,146811,65600,163183,27035,44912,94589,79413,32762,2017
"San Juan-Carolina-Caguas, PR Metro Area",651065,9812,32150,69721,99228,88203,34188,109370,19888,35792,62894,69719,20100,2017
"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",121012,4674,18285,20977,18748,19287,7234,12556,2919,4356,7251,2609,2116,2017
"Santa Cruz-Watsonville, CA Metro Area",123515,2825,15650,19284,18400,13664,5679,12734,2285,4378,11304,12692,4620,2017
"Santa Fe, NM Metro Area",63932,1792,5917,10663,13072,12349,3833,7230,652,2094,3852,1903,575,2017
"Santa Maria-Santa Barbara, CA Metro Area",201376,7784,31587,46595,37134,26632,10137,15029,3558,5787,8527,6103,2503,2017
"Santa Rosa, CA Metro Area",232166,7282,25340,35316,34027,36739,13521,25976,5699,7340,15859,15363,9704,2017
"Savannah, GA Metro Area",176857,4633,14710,25351,30232,32996,9246,25382,7435,5009,11716,6246,3901,2017
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",249725,6491,29957,44795,48894,37745,18416,26004,5150,8232,12840,7009,4192,2017
"Searcy, AR Micro Area",31059,1177,3962,6845,5527,4131,393,2185,631,1367,1829,2284,728,2017
"Seattle-Tacoma-Bellevue, WA Metro Area",1872114,30031,110281,185242,228107,258379,130058,297577,75312,107368,219539,167985,62235,2017
"Sebastian-Vero Beach, FL Metro Area",54275,651,6437,9150,13488,6040,2566,4243,1623,3246,3559,1465,1807,2017
"Sebring, FL Metro Area",28916,1022,4066,6426,6195,4871,594,3023,643,500,427,513,636,2017
"Seneca, SC Micro Area",30619,1274,2279,4579,6850,4942,1914,2674,613,1231,2578,830,855,2017
"Sevierville, TN Micro Area",45486,893,3718,6456,7336,7433,3164,7607,1412,1486,4115,1605,261,2017
"Show Low, AZ Micro Area",35035,2314,7958,7745,3993,2493,995,2975,253,1049,2307,1736,1217,2017
"Shreveport-Bossier City, LA Metro Area",176142,3309,16815,29302,40646,31957,12860,19934,3414,3204,7771,3860,3070,2017
"Sierra Vista-Douglas, AZ Metro Area",46760,1795,7442,7809,9771,5055,2693,4585,943,1140,2320,2225,982,2017
"Sioux City, IA-NE-SD Metro Area",80117,4768,14801,14229,17927,10661,3872,6358,1252,1780,2232,1187,1050,2017
"Sioux Falls, SD Metro Area",133619,6117,17946,24490,33428,24221,7312,9757,1811,1563,2905,2081,1988,2017
"Somerset, PA Micro Area",30231,1558,3448,3505,5626,5166,1912,3803,474,954,1467,1031,1287,2017
"South Bend-Mishawaka, IN-MI Metro Area",145788,3887,13448,22579,35473,26589,12687,14465,3617,3601,5256,1947,2239,2017
"Spartanburg, SC Metro Area",145312,3219,14817,20803,29178,24182,11868,18464,4239,4215,8971,3661,1695,2017
"Shawnee, OK Micro Area",29692,921,4346,5606,5238,2518,1385,2624,996,716,2752,2144,446,2017
"Sheboygan, WI Metro Area",56499,2553,10276,12448,12142,6290,2526,3703,899,1195,1699,2142,626,2017
"Shelby, NC Micro Area",37984,2063,3004,6144,6861,4643,1317,3705,2073,2183,2395,2979,617,2017
"Sherman-Denison, TX Metro Area",54684,2374,7235,9750,9023,6782,2414,5149,1633,1683,3922,3053,1666,2017
"Sunbury, PA Micro Area",38260,1966,5188,5972,4652,5985,2927,5921,574,1568,1423,1301,783,2017
"Spokane-Spokane Valley, WA Metro Area",240484,8705,28497,37647,42085,40511,19509,30615,5363,6942,11038,6319,3253,2017
"Springfield, IL Metro Area",94162,2046,12116,16219,21372,17162,5753,8708,1632,1348,2882,2674,2250,2017
"Springfield, MA Metro Area",278193,7601,31595,41836,46039,48372,18676,36017,8779,10494,17309,7123,4352,2017
"Springfield, MO Metro Area",207995,8020,19879,31790,42013,38648,13865,26821,5786,5220,9981,3385,2587,2017
